ensg	symbol	chr	start	end	strand	type	entrezID	HUGO	pLI	ncRVIS	posMapSNPs	posMapMaxCADD	minGwasP	IndSigSNPs	GenomicLocus
ENSG00000143387	CTSK	1	150768684	150780799	-1	protein_coding	1513	CTSK	0.000135210885342523	-0.588566526	1	0.803	0.0001011	rs143773357;rs72702561	59
ENSG00000143437	ARNT	1	150782181	150849244	-1	protein_coding	405	ARNT	0.976348195268955	-1.072824842	5	5.016	6.9e-05	rs143773357;rs72702561	59
ENSG00000143412	ANXA9	1	150954493	150968110	1	protein_coding	8416	ANXA9	3.36086004793863e-14	0.189460161	15	9.329	9.709e-05	rs72702561;rs143773357	59
ENSG00000143409	FAM63A	1	150969025	150980851	-1	protein_coding	55793	FAM63A	8.24250956861272e-06	-0.357503105	16	9.329	9.709e-05	rs72702561;rs143773357	59
ENSG00000143363	PRUNE	1	150980896	151008189	1	protein_coding	58497	PRUNE	0.0107617657791834	-1.122261188	6	9.329	9.709e-05	rs72702561;rs143773357	59
ENSG00000143624	INTS3	1	153700543	153746555	1	protein_coding	65123	INTS3	0.999997023490929	-0.57894986	1	0.84	NA	rs7541871	60
ENSG00000143554	SLC27A3	1	153746830	153752633	1	protein_coding	11000	SLC27A3	7.8014773851824e-11	-0.248954346	10	6.904	2.766e-06	rs7541871;rs10127983;rs4540690	60
ENSG00000143614	GATAD2B	1	153777201	153895451	-1	protein_coding	57459	GATAD2B	0.998594716203308	-0.756320233	140	18.31	3.861e-08	rs4540690;rs7541871;rs10127983	60
ENSG00000198837	DENND4B	1	153901977	153919172	-1	protein_coding	9909	DENND4B	0.999987069079939	NA	38	17.6	2.389e-08	rs4540690;rs10127983;rs7541871	60
ENSG00000160741	CRTC2	1	153920145	153931101	-1	protein_coding	200186	CRTC2	0.996361791046642	-0.166194581	24	16.96	2.389e-08	rs10127983;rs4540690;rs7541871	60
ENSG00000143570	SLC39A1	1	153931575	153940188	-1	protein_coding	27173	SLC39A1	0.167076829803909	-0.194108872	21	24	2.389e-08	rs10127983;rs4540690	60
ENSG00000143578	CREB3L4	1	153940010	153946839	1	protein_coding	148327	CREB3L4	8.06202744664506e-05	-0.607235894	20	24	6.305e-08	rs10127983;rs4540690	60
ENSG00000143543	JTB	1	153946745	153950164	-1	protein_coding	10899	JTB	0.645223905316483	-1.138138424	19	24	1.126e-07	rs10127983;rs4540690	60
ENSG00000143545	RAB13	1	153954127	153958834	-1	protein_coding	5872	RAB13	0.57012570509712	-0.127798629	13	9.277	3.295e-07	rs10127983;rs4540690	60
ENSG00000177954	RPS27	1	153963235	153964626	1	protein_coding	6232	RPS27	0.697777961357601	-0.293706852	11	5.828	8.368e-07	rs4540690;rs10127983	60
ENSG00000143552	NUP210L	1	153965161	154127592	-1	protein_coding	91181	NUP210L	0.144640619732186	0.363113447	150	25.4	4.764e-07	rs10127983;rs4540690;rs60633748	60
ENSG00000143549	TPM3	1	154127784	154167124	-1	protein_coding	7170	TPM3	0.191983984043152	-0.527201952	22	14.91	4.764e-07	rs60633748	60
ENSG00000163263	C1orf189	1	154171848	154178809	-1	protein_coding	388701	C1orf189	0.000114764896185549	-0.162537364	1	13.61	0.0003629	rs60633748	60
ENSG00000143612	C1orf43	1	154179182	154193104	-1	protein_coding	25912	C1orf43	0.173985957447014	-0.684900977	3	13.61	0.0003254	rs60633748	60
ENSG00000143569	UBAP2L	1	154192655	154243986	1	protein_coding	9898	UBAP2L	0.999999873126418	0.35646256	17	7.522	0.0003218	rs60633748	60
ENSG00000160710	ADAR	1	154554538	154600475	-1	protein_coding	103	ADAR	0.907595373477161	-0.566599759	6	14.21	2.472e-05	rs9427116	61
ENSG00000143603	KCNN3	1	154669931	154842756	-1	protein_coding	3782	KCNN3	0.864940881345047	-0.629504502	1	0.012	5.363e-05	rs9427116	61
ENSG00000163344	PMVK	1	154897210	154909467	-1	protein_coding	10654	PMVK	0.000305454915643329	-0.527689982	1	5.634	0.002085	rs77548871	61
ENSG00000160685	ZBTB7B	1	154975127	154990998	1	protein_coding	51043	ZBTB7B	0.837393370882557	NA	2	14.52	6.576e-06	rs77548871	61
ENSG00000163354	DCST2	1	154990996	155006257	-1	protein_coding	127579	DCST2	1.45881629274481e-09	0.250200946	3	14.52	6.576e-06	rs77548871	61
ENSG00000163357	DCST1	1	155006300	155023406	1	protein_coding	149095	DCST1	3.88695922784292e-15	NA	1	0.214	1.803e-05	rs77548871	61
ENSG00000132694	ARHGEF11	1	156904632	157015162	-1	protein_coding	9826	ARHGEF11	0.999945339206174	0.702353149	23	11.69	4.651e-05	rs1572412	62
ENSG00000253831	ETV3L	1	157061836	157069600	-1	protein_coding	440695	ETV3L	1.20827466358355e-05	1.282266072	1	0.706	NA	rs1572412	62
ENSG00000122218	COPA	1	160259063	160313190	-1	protein_coding	1314	COPA	0.999999997609881	-0.443590706	5	5.471	3.414e-05	rs2147472	63
ENSG00000162736	NCSTN	1	160313062	160328742	1	protein_coding	23385	NCSTN	0.999982342874537	-0.843526548	5	6.954	3.414e-05	rs2147472	63
ENSG00000171786	NHLH1	1	160336857	160342638	1	protein_coding	4807	NHLH1	0.640239274537506	-0.367427259	7	9.834	4.131e-06	rs2147472	63
ENSG00000117143	UAP1	1	162531323	162569627	1	protein_coding	6675	UAP1	0.908075010378527	NA	19	10.29	6.079e-05	rs6701601	64
ENSG00000185630	PBX1	1	164524821	164868533	1	protein_coding	5087	PBX1	0.910582151189653	-1.129250962	2	13.75	7.8e-07	rs80097574	66
ENSG00000162761	LMX1A	1	165171104	165325952	-1	protein_coding	4009	LMX1A	0.901260324312874	0.683426456	18	10.73	0.0001332	rs6666930	67
ENSG00000143179	UCK2	1	165796768	165880855	1	protein_coding	100500832	UCK2	0.962082764358181	NA	1	6.014	8.658e-06	rs10918295	68
ENSG00000152382	TADA1	1	166825747	166845564	-1	protein_coding	117143	TADA1	0.358858662861777	1.021892531	4	0.836	6.104e-05	rs56407270	69
ENSG00000143195	ILDR2	1	166882443	166944719	-1	protein_coding	387597	ILDR2	0.398939847020927	-1.692145211	7	13.32	8.949e-06	rs56407270	69
ENSG00000117501	MROH9	1	170904612	171033906	1	protein_coding	80133	MROH9	2.468587335044e-06	0.418573986	10	5.149	0.0001869	rs28516068	70
ENSG00000197959	DNM3	1	171810621	172387606	1	protein_coding	26052	DNM3	0.028276990644479	-0.434631175	5	11.13	4.443e-05	rs7528296	71
ENSG00000135845	PIGC	1	172339329	172413230	-1	protein_coding	5279	PIGC	0.000110183266434322	-0.675062169	8	11.13	4.443e-05	rs7528296	71
ENSG00000180999	C1orf105	1	172389828	172437971	1	protein_coding	92346	C1orf105	0.000319847693203247	-0.148950741	6	9.1	4.443e-05	rs7528296	71
ENSG00000117592	PRDX6	1	173446405	173457946	1	protein_coding	9588	PRDX6	0.00998976782458624	0.35554862	27	13.77	2.06e-06	rs7314;rs6681766	72
ENSG00000162753	SLC9C2	1	173469603	173572233	-1	protein_coding	284525	SLC9C2	1.18824028993333e-06	-0.306606484	65	13.45	1.007e-09	rs6681766;rs7314;rs61828917;rs72637251;rs12059094	72
ENSG00000183831	ANKRD45	1	173578700	173639001	-1	protein_coding	339416	ANKRD45	0.0198872747296348	-0.281297	38	12.2	1.007e-09	rs12059094;rs7314;rs6681766;rs61828917	72
ENSG00000076321	KLHL20	1	173684080	173755840	1	protein_coding	27252	KLHL20	0.0616770822299398	-0.548346514	68	15.95	1.549e-09	rs10798295;rs3791020;rs61828917	72
ENSG00000120334	CENPL	1	173768688	173793858	-1	protein_coding	91687	CENPL	0.513926394303849	-0.536935258	26	12.12	5.432e-09	rs10798295;rs3791020;rs61828917;rs112716795	72
ENSG00000117593	DARS2	1	173793641	173827684	1	protein_coding	55157	DARS2	4.40767877928912e-09	-1.457801096	37	12.78	5.432e-09	rs10798295;rs3791020;rs61828917;rs112716795	72
ENSG00000185278	ZBTB37	1	173837220	173872687	1	protein_coding	84614	ZBTB37	0.734036618249105	-0.469795541	69	15.06	6.987e-09	rs3791020;rs10798295;rs61828917;rs112716795;rs6425275	72
ENSG00000117601	SERPINC1	1	173872947	173886516	-1	protein_coding	462	SERPINC1	0.993263587241958	-0.017134704	47	13.66	6.987e-09	rs10798295;rs3791020;rs61828917;rs112716795;rs6425275;rs6681766;rs12059094	72
ENSG00000135870	RC3H1	1	173900352	173991435	-1	protein_coding	149041	RC3H1	0.999539902744329	0.523899973	159	16.3	3.148e-09	rs6681766;rs112716795;rs61828917;rs6425275;rs12059094	72
ENSG00000152061	RABGAP1L	1	174128548	174964445	1	protein_coding	9910	RABGAP1L	0.0891727139857161	NA	239	18.11	2.652e-09	rs6425275;rs61828917;rs112716795;rs76289965	72
ENSG00000203737	GPR52	1	174417212	174418683	1	protein_coding	9293	GPR52	0.0654585923633591	-0.03269582	2	1.928	3.098e-06	rs61828917;rs112716795	72
ENSG00000116161	CACYBP	1	174968300	174980851	1	protein_coding	27101	CACYBP	0.943386849157678	0.304526695	8	5.46	1.71e-06	rs112716795	72
ENSG00000120333	MRPS14	1	174979925	174992561	-1	protein_coding	63931	MRPS14	0.00165874458756506	-0.035266205	9	5.46	1.71e-06	rs112716795	72
ENSG00000198797	BRINP2	1	177140633	177251558	1	protein_coding	57795	BRINP2	0.999086308312748	-0.807648677	46	15.54	1.111e-11	rs2861918;rs17315346;rs970763;rs16851048;rs17659437	74
ENSG00000120341	SEC16B	1	177893091	177953438	-1	protein_coding	89866	SEC16B	4.43622376673842e-13	-0.216201698	10	11.38	7.436e-06	rs945641	74
ENSG00000116199	FAM20B	1	178994939	179045697	1	protein_coding	9917	FAM20B	0.285813780362229	2.262970427	47	12.8	3.68e-06	rs55854504	75
ENSG00000186283	TOR3A	1	179050512	179067158	1	protein_coding	64222	TOR3A	2.47193997160645e-08	0.252513332	17	9.821	3.68e-06	rs55854504	75
ENSG00000143322	ABL2	1	179068462	179198819	-1	protein_coding	27	ABL2	0.00970257687397593	-0.540162478	2	2.674	0.0009054	rs55854504	75
ENSG00000057252	SOAT1	1	179262925	179327815	1	protein_coding	6646	SOAT1	1.665002779751e-05	1.744363491	26	20.7	8.787e-08	rs13306731;rs10913734	75
ENSG00000162779	AXDND1	1	179334855	179523870	1	protein_coding	126859	AXDND1	1.80353379874149e-15	0.970840323	81	13.82	2.104e-07	rs10913734;rs13306731	75
ENSG00000269064	AL160286.1	1	179443716	179457805	-1	protein_coding	NA	NA	NA	NA	6	5.249	0.0006582	rs10913734	75
ENSG00000157064	NMNAT2	1	183217372	183387737	-1	protein_coding	23057	NMNAT2	0.943848445340391	-1.108324058	27	10.28	3.918e-09	rs549337	78
ENSG00000116406	EDEM3	1	184659365	184724047	-1	protein_coding	80267	EDEM3	0.122702493142942	-0.936283603	1	24.5	4.623e-07	rs78444298	79
ENSG00000135842	FAM129A	1	184759858	184943682	-1	protein_coding	116496	FAM129A	1.39592253616035e-13	0.15855239	1	1.947	1.44e-05	rs78444298	79
ENSG00000116668	SWT1	1	185126212	185260897	1	protein_coding	54823	SWT1	0.117421725145305	-0.475896035	1	8.579	6.408e-06	rs146203975	79
ENSG00000116741	RGS2	1	192778169	192781403	1	protein_coding	5997	RGS2	0.00294511869423358	-0.124141384	2	6.654	9.866e-06	rs72738503	84
ENSG00000162687	KCNT2	1	196194909	196578355	-1	protein_coding	343450	KCNT2	0.666802213991112	0.148619072	1	7.352	6.448e-05	rs61820761	86
ENSG00000000971	CFH	1	196621008	196716634	1	protein_coding	3075	CFH	0.99963096815145	0.906064832	1	0.94	9.033e-05	rs61820761	86
ENSG00000080910	CFHR2	1	196788898	196928356	1	protein_coding	3080	CFHR2	8.62005163564686e-09	-0.232920754	1	0.416	3.821e-06	rs61820761	86
ENSG00000177888	ZBTB41	1	197122810	197169672	-1	protein_coding	360023	ZBTB41	0.76962740291043	-1.121774057	1	6.077	1.483e-05	rs61820761	86
ENSG00000134376	CRB1	1	197170592	197447585	1	protein_coding	23418	CRB1	3.35697504496476e-09	-0.36786871	4	6.077	1.483e-05	rs61820761;rs9427672	86
ENSG00000213047	DENND1B	1	197473878	197744826	-1	protein_coding	163486	DENND1B	0.636578248354416	-0.145185446	36	16.44	8.886e-05	rs9427672	86
ENSG00000162702	ZNF281	1	200374068	200379184	-1	protein_coding	23528	ZNF281	0.951671589857101	-0.699359265	9	11.53	6.471e-09	rs4915203	88
ENSG00000118193	KIF14	1	200520628	200589862	-1	protein_coding	9928	KIF14	6.0274856650418e-05	0.945439748	5	4.427	0.007879	rs10919965;rs4335405	88
ENSG00000118200	CAMSAP2	1	200708686	200829832	1	protein_coding	23271	CAMSAP2	0.999973881501979	-0.620618655	6	7.913	9.804e-06	rs115765157	88
ENSG00000163362	C1orf106	1	200860176	200884863	1	protein_coding	55765	C1orf106	0.555282612544487	0.339411062	19	13.13	2.223e-06	rs12126806;rs72749142;rs143917380	88
ENSG00000116852	KIF21B	1	200938520	200992828	-1	protein_coding	101929275	KIF21B	0.999414089961557	NA	33	11.61	4.815e-08	rs12126806;rs72749142	88
ENSG00000081248	CACNA1S	1	201008642	201081694	-1	protein_coding	779	CACNA1S	9.55874082626219e-08	0.339059765	23	12.34	3.864e-07	rs12126806;rs72749142	88
ENSG00000133056	PIK3C2B	1	204391756	204463852	-1	protein_coding	5287	PIK3C2B	0.976238394768661	-0.577325806	48	21.9	4.883e-06	rs11240748;rs34093643;rs11811826;rs10900600	89
ENSG00000198625	MDM4	1	204485511	204542871	1	protein_coding	4194	MDM4	0.998569577969579	-0.217586215	112	18.1	1.811e-05	rs10900600;rs11811826;rs11240748	89
ENSG00000170382	LRRN2	1	204586298	204654861	-1	protein_coding	10446	LRRN2	0.220781250034657	-0.372141717	25	19.96	4.245e-06	rs11811826;rs11240748;rs10900600;rs11802889	89
ENSG00000163531	NFASC	1	204797779	204991950	1	protein_coding	23114	NFASC	0.998762678321666	-0.694459333	28	18.92	2.476e-06	rs6702469	90
ENSG00000182795	C1orf116	1	207191866	207206101	-1	protein_coding	79098	C1orf116	0.371958031808421	-0.290447916	4	10.97	1.114e-06	rs2306714	91
ENSG00000180667	YOD1	1	207217194	207226325	-1	protein_coding	55432	YOD1	0.543401293595549	-0.12709038	21	19.22	4.722e-07	rs2306714;rs1044145	91
ENSG00000123836	PFKFB2	1	207222801	207254369	1	protein_coding	5208	PFKFB2	0.0010886274208406	-0.541608281	37	19.22	4.722e-07	rs1044145;rs2306714	91
ENSG00000197721	CR1L	1	207818458	207911761	1	protein_coding	1379	CR1L	3.55709649735169e-15	0.116485807	11	11.75	7.479e-05	rs10863593;rs6669384	92
ENSG00000117335	CD46	1	207925402	207968858	1	protein_coding	4179	CD46	0.000191603012709758	-0.601552178	65	12.7	3.463e-06	rs10863593;rs6669384	92
ENSG00000076356	PLXNA2	1	208195587	208417665	-1	protein_coding	5362	PLXNA2	0.993981181863515	0.644433149	34	17.23	3.756e-06	rs10863698	93
ENSG00000117625	RCOR3	1	211431719	211489727	1	protein_coding	55758	RCOR3	0.672007745805069	NA	5	17.41	NA	rs117251211	94
ENSG00000082512	TRAF5	1	211499957	211548288	1	protein_coding	7188	TRAF5	8.829041147296e-06	-0.288949466	1	7.535	NA	rs117251211	94
ENSG00000117707	PROX1	1	214156524	214214595	1	protein_coding	5629	PROX1	0.993426962817253	-0.992913882	1	3.313	4.899e-06	rs340881	95
ENSG00000143499	SMYD2	1	214454445	214510474	1	protein_coding	56950	SMYD2	0.00536893714935113	NA	21	14.94	7.475e-06	rs3754135	96
ENSG00000152104	PTPN14	1	214522039	214725792	-1	protein_coding	5784	PTPN14	0.991959026069808	2.643135883	12	19.89	9.324e-06	rs3754135	96
ENSG00000143502	SUSD4	1	223394161	223537544	-1	protein_coding	55061	SUSD4	0.00457175417443286	-1.211190699	57	14.64	9.74e-05	rs61838201	98
ENSG00000162909	CAPN2	1	223889295	223963720	1	protein_coding	824	CAPN2	1.61617931384536e-11	0.182722158	3	3.975	1.8e-05	rs6661430	99
ENSG00000143514	TP53BP2	1	223967601	224033674	-1	protein_coding	7159	TP53BP2	0.00201851813532473	NA	15	9.726	5.514e-06	rs6661430	99
ENSG00000154380	ENAH	1	225674537	225840844	-1	protein_coding	55740	ENAH	0.995700037438515	-0.004988799	1	6.724	NA	1:226729676_G_C	100
ENSG00000143742	SRP9	1	225965531	225978168	1	protein_coding	6726	SRP9	0.308171838775694	-0.229774838	6	4.376	0.01058	1:226729676_G_C;rs2671272	100
ENSG00000143819	EPHX1	1	225997794	226033260	1	protein_coding	2052	EPHX1	1.6189441694091e-07	-0.178624387	28	14.3	7.872e-05	rs2671272;1:226729676_G_C	100
ENSG00000196187	TMEM63A	1	226033237	226070069	-1	protein_coding	9725	TMEM63A	6.10813887296527e-05	0.74106925	6	8.001	NA	1:226729676_G_C	100
ENSG00000243709	LEFTY1	1	226073982	226099082	-1	protein_coding	10637	LEFTY1	6.88020467750251e-05	0.426227262	1	5.468	NA	1:226729676_G_C	100
ENSG00000255835	RP4-559A3.7	1	226074396	226111978	-1	protein_coding	NA	NA	NA	NA	4	10.98	NA	1:226729676_G_C	100
ENSG00000143811	PYCR2	1	226107578	226111978	-1	protein_coding	102466270	PYCR2	0.00506294198593209	0.505781361	3	10.98	NA	1:226729676_G_C	100
ENSG00000143751	SDE2	1	226170403	226187032	-1	protein_coding	163859	SDE2	5.17001532782485e-07	-1.619069595	4	12.33	NA	1:226729676_G_C	100
ENSG00000163041	H3F3A	1	226249552	226259702	1	protein_coding	3021	H3F3A	0.692334633697484	-0.816023278	3	7.54	NA	1:226729676_G_C	100
ENSG00000182827	ACBD3	1	226332380	226374431	-1	protein_coding	64746	ACBD3	0.981823329864037	-1.046953247	1	6.612	NA	1:226729676_G_C	100
ENSG00000185155	MIXL1	1	226411319	226414755	1	protein_coding	83881	MIXL1	0.0428902666081295	-0.825100365	2	4.956	NA	1:226729676_G_C	100
ENSG00000183814	LIN9	1	226418850	226497570	-1	protein_coding	286826	LIN9	0.999926500458297	-0.241752189	5	15.82	NA	1:226729676_G_C	100
ENSG00000143799	PARP1	1	226548392	226595780	-1	protein_coding	142	PARP1	0.00699693078764991	NA	18	12.98	NA	1:226729676_G_C	100
ENSG00000203685	C1orf95	1	226736501	226796915	1	protein_coding	375057	C1orf95	0.0920540809601597	-0.707676804	27	11.4	1.236e-07	1:226729676_G_C;rs41314284;rs518409	100
ENSG00000143772	ITPKB	1	226819391	226927024	-1	protein_coding	3707	ITPKB	0.998850076050969	-0.495046413	5	6.496	1.232e-06	rs518409;1:226729676_G_C	100
ENSG00000143776	CDC42BPA	1	227177566	227506175	-1	protein_coding	8476	CDC42BPA	0.99992014796463	1.284365222	2	7	NA	1:226729676_G_C	100
ENSG00000143641	GALNT2	1	230193536	230417870	1	protein_coding	2590	GALNT2	0.881985612838068	4.223663186	71	17.12	6.786e-09	rs868288;rs754265;rs11807834	101
ENSG00000143702	CEP170	1	243287730	243418650	-1	protein_coding	9859	CEP170	NA	-1.482278746	110	16.54	5.389e-07	rs1796844;rs12741781	106
ENSG00000269795	AC092782.1	1	243388058	243395911	1	protein_coding	NA	NA	NA	NA	30	12.78	9.305e-06	rs1796844;rs12741781	106
ENSG00000054282	SDCCAG8	1	243419320	243663394	1	protein_coding	10806	SDCCAG8	1.32893386487215e-07	-0.422227426	156	18.51	5.907e-09	rs12741781;rs1796844;rs4658559;rs72759884;rs12751210;rs3006923;rs9428966;rs10927029;rs145071536	106
ENSG00000117020	AKT3	1	243651535	244014381	-1	protein_coding	10000	AKT3	0.99958539864029	-1.497672407	307	18.51	4.479e-12	rs3006923;rs12751210;rs9428966;rs10927029;rs145071536;rs7538011;rs1486472;rs4430311;rs11590190	106
ENSG00000173728	C1orf100	1	244515937	244552965	1	protein_coding	200159	C1orf100	3.53989017733453e-08	-0.225046757	26	9.184	5.782e-06	rs4658637	107
ENSG00000035687	ADSS	1	244571796	244615436	-1	protein_coding	159	ADSS	0.822870227739542	-0.514646996	37	12.11	2.436e-05	rs4658637	107
ENSG00000179397	C1orf101	1	244617679	244804479	1	protein_coding	257044	C1orf101	5.88680638235274e-07	-0.466874832	10	10.42	6.081e-05	rs4658637	107
ENSG00000169224	GCSAML	1	247670360	247740992	1	protein_coding	148823	GCSAML	0.0357958598740132	-0.15304061	12	7.715	0.0005498	rs1176057	108
ENSG00000177489	OR2G2	1	247751662	247752615	1	protein_coding	81470	OR2G2	0.0571280420634526	-0.124045913	6	6.233	0.001684	rs1176057	108
ENSG00000186487	MYT1L	2	1792885	2335032	-1	protein_coding	23040	MYT1L	0.999963989377009	-0.30625829	48	17.66	5.884e-09	rs6715366;rs10197525	109
ENSG00000032389	TSSC1	2	3192696	3381653	-1	protein_coding	7260	TSSC1	0.121031637073714	0.109450945	37	5.459	2.629e-06	rs4854164	111
ENSG00000118004	COLEC11	2	3642426	3692048	1	protein_coding	78989	COLEC11	0.0720344752709555	0.358382797	1	0.264	0.0001294	rs13004318	112
ENSG00000134321	RSAD2	2	7005937	7038370	1	protein_coding	91543	RSAD2	4.58535841046995e-12	2.621866623	3	1.676	0.0001008	rs3922041	113
ENSG00000151692	RNF144A	2	7057523	7208417	1	protein_coding	9781	RNF144A	0.988258456955496	0.030193646	6	3.92	7.912e-05	rs3922041	113
ENSG00000163009	C2orf48	2	10281509	10351851	1	protein_coding	348738	C2orf48	0.0318183705555399	-0.97858841	1	0.587	0.0002374	rs13028656	116
ENSG00000151779	NBAS	2	15307032	15701454	-1	protein_coding	51594	NBAS	1.89431039938141e-25	-0.328281022	94	14.6	0.0001033	rs1559041	119
ENSG00000151379	MSGN1	2	17997763	17998368	1	protein_coding	343930	MSGN1	0.191097329641165	0.290090795	20	11.32	6.75e-06	rs35983183	120
ENSG00000118960	HS1BP3	2	20760208	20850849	-1	protein_coding	64342	HS1BP3	0.000353324886507251	2.114325929	1	6.289	9.95e-05	rs13006062	122
ENSG00000119771	KLHL29	2	23608088	23931481	1	protein_coding	114818	KLHL29	NA	-0.399831988	32	17.37	5.198e-06	rs2879609	125
ENSG00000119778	ATAD2B	2	23971534	24149984	-1	protein_coding	54454	ATAD2B	0.999998682086859	-1.214324444	51	13.52	4.647e-05	rs2879609	125
ENSG00000173960	UBXN2A	2	24150155	24227779	1	protein_coding	165324	UBXN2A	0.000588703494775096	1.808350275	26	14.33	2.935e-05	rs2879609	125
ENSG00000205639	MFSD2B	2	24232951	24286191	1	protein_coding	388931	MFSD2B	1.76078145058686e-07	NA	6	6.723	1.645e-05	rs2879609	125
ENSG00000163026	C2orf44	2	24252210	24272445	-1	protein_coding	80304	C2orf44	0.0014413481942125	-0.476207176	3	6.723	1.864e-05	rs2879609	125
ENSG00000084710	EFR3B	2	25264999	25378243	1	protein_coding	22979	EFR3B	NA	-0.492150511	55	9.203	2.439e-06	rs10202934;rs13426812	126
ENSG00000115138	POMC	2	25383722	25391772	-1	protein_coding	5443	POMC	0.000689013181047222	-0.589633053	18	14.64	3.266e-06	rs10202934;rs13426812	126
ENSG00000119772	DNMT3A	2	25455845	25565459	-1	protein_coding	1788	DNMT3A	7.7278751608327e-45	-0.668619794	10	7.367	0.0007198	rs13426812	126
ENSG00000138101	DTNB	2	25600067	25896503	-1	protein_coding	1838	DTNB	0.000530412146332964	NA	1	3.866	7.836e-08	rs141216273	126
ENSG00000171303	KCNK3	2	26915619	26956288	1	protein_coding	3777	KCNK3	NA	0.226319337	10	8.453	2.175e-05	rs12471783	127
ENSG00000213699	SLC35F6	2	26987152	27004099	1	protein_coding	54978	SLC35F6	0.0161307579092324	-0.353050684	23	18.06	1.008e-05	rs12471783	127
ENSG00000115163	CENPA	2	26987157	27023935	1	protein_coding	1058	CENPA	0.139975206060218	-0.80838147	38	18.06	4.153e-06	rs12471783	127
ENSG00000157851	DPYSL5	2	27070615	27173219	1	protein_coding	56896	DPYSL5	0.998332100766402	-1.359535382	150	18.97	2.711e-06	rs12471783;rs12714092	127
ENSG00000084764	MAPRE3	2	27193480	27250064	1	protein_coding	22924	MAPRE3	0.799864407370243	-0.767319281	55	15.81	1.1e-06	rs12714092;rs6749216	127
ENSG00000119777	TMEM214	2	27255778	27264563	1	protein_coding	54867	TMEM214	0.00116735534958103	-0.517227915	15	29.1	2.231e-06	rs12714092;rs6749216	127
ENSG00000084693	AGBL5	2	27265232	27293490	1	protein_coding	60509	AGBL5	0.0206948513459665	-0.378650928	32	29.1	1.494e-06	rs12714092;rs6749216	127
